time	hru_evap(1)	soil_runoff(1)	soil_moist(1)	soil_rechr(1)	runoff(1)	meltrunoff(1)	infil(1)	hru_actet(1)	Sdex(1)	Sdexcess(1)	basinflow_m(1)	gwoutflow_m(1)	outflow_m(1)	runoutflow_m(1)	Sd(1)
units	(mm/int)	(mm/int)	(mm)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)
42413.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42413.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42414.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42415.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42416.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42417.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.5	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.625	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42418.95833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.04167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.08333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.125	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.16667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.20833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.25	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.29167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.33333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.375	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.41667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.45833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7312
42419.5	0	0.605445	450	70.9999	0	0	0.665	0	0	0	0	0	0	0	22.7907
42419.54167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0.605445	22.7907
42419.58333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7907
42419.625	0	0.0882166	450	70.9999	0	0	0.09675	0	0	0	0	0	0.605445	0	22.7993
42419.66667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0.0882166	22.7993
42419.70833	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7993
42419.75	0	0	450	70.9999	0	0	0	0	0	0	0	0	0.0882166	0	22.7993
42419.79167	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7993
42419.83333	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7993
42419.875	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7993
42419.91667	0	0	450	70.9999	0	0	0	0	0	0	0	0	0	0	22.7993
42419.95833	0	0.913707	450	70.9999	0	0	1	0	0	0	0	0	0	0	22.8855
42420	0	0.516648	450	70.9999	0	0	0.27625	0	0	0	0	0	0	0.913707	22.9327
42420.04167	0	1.33424	450	70.9999	0	0	1.16325	0	0	0	0	0	0	0.516648	23.0493
42420.08333	0	0.373929	450	70.9999	0	0	0.11775	0	0	0	0	0	0.913707	1.33424	23.0806
42420.125	0	0.265599	450	70.9999	0	0	0	0	0	0	0	0	0.516648	0.373929	23.1026
42420.16667	0	0.26585	450	70.9999	0	0	0	0	0	0	0	0	1.33424	0.265599	23.1243
42420.20833	0	0.266098	450	70.9999	0	0	0	0	0	0	0	0	0.373929	0.26585	23.1457
42420.25	0	0.266343	450	70.9999	0	0	0	0	0	0	0	0	0.265599	0.266098	23.1669
42420.29167	0	0.266586	450	70.9999	0	0	0	0	0	0	0	0	0.26585	0.266343	23.1879
42420.33333	0	0.266826	450	70.9999	0	0	0	0	0	0	0	0	0.266098	0.266586	23.2086
42420.375	0	0.267063	450	70.9999	0	0	0	0	0	0	0	0	0.266343	0.266826	23.2291
42420.41667	0	0.267297	450	70.9999	0	0	0	0	0	0	0	0	0.266586	0.267063	23.2494
42420.45833	0	0.267529	450	70.9999	0	0	0	0	0	0	0	0	0.266826	0.267297	23.2694
42420.5	0	0.267758	450	70.9999	0	0	0	0	0	0	0	0	0.267063	0.267529	23.2892
42420.54167	0	0.267984	450	70.9999	0	0	0	0	0	0	0	0	0.267297	0.267758	23.3087
42420.58333	0	0.268208	450	70.9999	0	0	0	0	0	0	0	0	0.267529	0.267984	23.3281
42420.625	0	0.268429	450	70.9999	0	0	0	0	0	0	0	0	0.267758	0.268208	23.3472
42420.66667	0	0.268647	450	70.9999	0	0	0	0	0	0	0	0	0.267984	0.268429	23.3661
42420.70833	0	0.268864	450	70.9999	0	0	0	0	0	0	0	0	0.268208	0.268647	23.3848
42420.75	0	0.269077	450	70.9999	0	0	0	0	0	0	0	0	0.268429	0.268864	23.4033
42420.79167	0	0.269289	450	70.9999	0	0	0	0	0	0	0	0	0.268647	0.269077	23.4215
42420.83333	0	0.269497	450	70.9999	0	0	0	0	0	0	0	0	0.268864	0.269289	23.4396
42420.875	0	0.269704	450	70.9999	0	0	0	0	0	0	0	0	0.269077	0.269497	23.4574
42420.91667	0	0.269908	450	70.9999	0	0	0	0	0	0	0	0	0.269289	0.269704	23.4751
42420.95833	0	0.27011	450	70.9999	0	0	0	0	0	0	0	0	0.269497	0.269908	23.4925
42421	0	0.177858	450	70.9999	0	0	0	0	0	0	0	0	0.269704	0.27011	23.5039
42421.04167	0	0.177944	450	70.9999	0	0	0	0	0	0	0	0	0.269908	0.177858	23.5151
42421.08333	0	0.178029	450	70.9999	0	0	0	0	0	0	0	0	0.27011	0.177944	23.5263
42421.125	0	0.178113	450	70.9999	0	0	0	0	0	0	0	0	0.177858	0.178029	23.5374
42421.16667	0	0.178197	450	70.9999	0	0	0	0	0	0	0	0	0.177944	0.178113	23.5485
42421.20833	0	0.17828	450	70.9999	0	0	0	0	0	0	0	0	0.178029	0.178197	23.5594
42421.25	0	0.178363	450	70.9999	0	0	0	0	0	0	0	0	0.178113	0.17828	23.5703
42421.29167	0	0.178445	450	70.9999	0	0	0	0	0	0	0	0	0.178197	0.178363	23.5811
42421.33333	0.0501371	0.178526	449.952	70.9522	0	0	0	0.0501371	0	0	0	0	0.17828	0.178445	23.5893
42421.375	0.100284	0.13362	449.905	70.9046	0	0	0	0.100284	0	0	0	0	0.178363	0.178526	23.5922
42421.41667	0.129006	0.0886691	449.877	70.8773	0	0	0	0.129006	0	0	0	0	0.178445	0.13362	23.5911
42421.45833	0.163953	0.0628859	449.844	70.8441	0	0	0	0.163953	0	0	0	0	0.178526	0.0886691	23.5867
42421.5	0.172251	0.0315443	449.836	70.8362	0	0	0	0.172251	0	0	0	0	0.13362	0.0628859	23.58
42421.54167	0.200267	0.0241085	449.81	70.8096	0	0	0	0.200267	0	0	0	0	0.0886691	0.0315443	23.5715
42421.58333	0.201512	0	449.807	70.8073	0	0	0	0.201512	0	0	0	0	0.0628859	0.0241085	23.5614
42421.625	0.207409	0	449.8	70.7995	0	0	0	0.207409	0	0	0	0	0.0315443	0	23.5511
42421.66667	0.164191	0	449.833	70.8326	0	0	0	0.164191	0	0	0	0	0.0241085	0	23.5429
42421.70833	0.112468	0.0207655	449.893	70.8929	0	0	0	0.112468	0	0	0	0	0	0	23.5386
42421.75	0	0.0775468	450	70.9998	0	0	0	0	0	0	0	0	0	0.0207655	23.5434
42421.79167	0	0.178242	450	70.9998	0	0	0	0	0	0	0	0	0	0.0775468	23.5544
42421.83333	0	0.178325	450	70.9998	0	0	0	0	0	0	0	0	0.0207655	0.178242	23.5653
42421.875	0	0.178407	450	70.9998	0	0	0	0	0	0	0	0	0.0775468	0.178325	23.5761
42421.91667	0	0.178489	450	70.9998	0	0	0	0	0	0	0	0	0.178242	0.178407	23.5869
42421.95833	0	0.17857	450	70.9998	0	0	0	0	0	0	0	0	0.178325	0.178489	23.5975
42422	0	0	450	70.9998	0	0	0	0	0	0	0	0	0.178407	0.17857	23.5975
42422.04167	0	0	450	70.9998	0	0	0	0	0	0	0	0	0.178489	0	23.5975
42422.08333	0	0	450	70.9998	0	0	0	0	0	0	0	0	0.17857	0	23.5975
42422.125	0	0	450	70.9998	0	0	0	0	0	0	0	0	0	0	23.5975
42422.16667	0	0	450	70.9998	0	0	0	0	0	0	0	0	0	0	23.5975
42422.20833	0	0	450	70.9998	0	0	0	0	0	0	0	0	0	0	23.5975
42422.25	0	0	450	70.9998	0	0	0	0	0	0	0	0	0	0	23.5975
42422.29167	0	0	450	70.9998	0	0	0	0	0	0	0	0	0	0	23.5975
42422.33333	0.0356002	0	449.966	70.966	0	0	0	0.0356002	0	0	0	0	0	0	23.5958
42422.375	0.0736085	0	449.896	70.896	0	0	0	0.0736085	0	0	0	0	0	0	23.5921
42422.41667	0.13192	0	449.771	70.7707	0	0	0	0.13192	0	0	0	0	0	0	23.5855
42422.45833	0.161831	0	449.617	70.6169	0	0	0	0.161831	0	0	0	0	0	0	23.5775
42422.5	0.187413	0	449.439	70.4389	0	0	0	0.187413	0	0	0	0	0	0	23.5681
42422.54167	0.206482	0	449.243	70.2427	0	0	0	0.206482	0	0	0	0	0	0	23.5578
42422.58333	0.189353	0	449.063	70.0627	0	0	0	0.189353	0	0	0	0	0	0	23.5484
42422.625	0.200706	0	448.872	69.872	0	0	0	0.200706	0	0	0	0	0	0	23.5384
42422.66667	0.151027	0	448.729	69.7285	0	0	0	0.151027	0	0	0	0	0	0	23.5309
42422.70833	0.0677653	0	448.664	69.6641	0	0	0	0.0677653	0	0	0	0	0	0	23.5275
42422.75	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42422.79167	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42422.83333	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42422.875	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42422.91667	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42422.95833	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.04167	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.08333	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.125	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.16667	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.20833	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.25	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.29167	0	0	448.664	69.6641	0	0	0	0	0	0	0	0	0	0	23.5275
42423.33333	0.0293534	0	448.636	69.6362	0	0	0	0.0293534	0	0	0	0	0	0	23.526
42423.375	0.0839859	0	448.557	69.5564	0	0	0	0.0839859	0	0	0	0	0	0	23.5218
42423.41667	0.142646	0	448.421	69.4209	0	0	0	0.142646	0	0	0	0	0	0	23.5147
42423.45833	0.189726	0	448.241	69.2406	0	0	0	0.189726	0	0	0	0	0	0	23.5053
42423.5	0.219779	0	448.032	69.0318	0	0	0	0.219779	0	0	0	0	0	0	23.4943
42423.54167	0.230343	0	447.813	68.8129	0	0	0	0.230343	0	0	0	0	0	0	23.4829
42423.58333	0.216183	0	447.608	68.6075	0	0	0	0.216183	0	0	0	0	0	0	23.4721
42423.625	0.189446	0	447.428	68.4275	0	0	0	0.189446	0	0	0	0	0	0	23.4627
42423.66667	0.127822	0	447.306	68.3061	0	0	0	0.127822	0	0	0	0	0	0	23.4563
42423.70833	0.0708469	0	447.239	68.2387	0	0	0	0.0708469	0	0	0	0	0	0	23.4528
42423.75	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42423.79167	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42423.83333	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42423.875	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42423.91667	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42423.95833	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.04167	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.08333	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.125	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.16667	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.20833	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.25	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.29167	0	0	447.239	68.2387	0	0	0	0	0	0	0	0	0	0	23.4528
42424.33333	0.0542244	0	447.187	68.1872	0	0	0	0.0542244	0	0	0	0	0	0	23.45
42424.375	0.0783685	0	447.113	68.1128	0	0	0	0.0783685	0	0	0	0	0	0	23.4461
42424.41667	0.0827887	0	447.034	68.0341	0	0	0	0.0827887	0	0	0	0	0	0	23.442
42424.45833	0.080135	0	446.958	67.958	0	0	0	0.080135	0	0	0	0	0	0	23.438
42424.5	0.0770732	0	446.885	67.8847	0	0	0	0.0770732	0	0	0	0	0	0	23.4342
42424.54167	0.0789974	0	446.81	67.8097	0	0	0	0.0789974	0	0	0	0	0	0	23.4303
42424.58333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.625	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.66667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.70833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.75	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.79167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.83333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.875	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.91667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42424.95833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.04167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.08333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.125	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.16667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.20833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.25	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.29167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.33333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.375	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.41667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.45833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.5	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.54167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.58333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.625	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.66667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.70833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.75	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.79167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.83333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.875	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.91667	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42425.95833	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42426	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42426.04167	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42426.08333	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
42426.125	0	0	446.81	67.8097	0	0	0	0	0	0	0	0	0	0	23.4303
